date time,depth,DOXY [ml/L],DOXY_1_QC
2024-01-26T07:00:49Z,2,5.741,2
2024-01-26T08:00:49Z,2,5.749,2
2024-01-26T09:00:49Z,2,5.748,2
2024-01-26T10:00:49Z,2,5.74,2
2024-01-26T11:00:49Z,2,5.727,2
2024-01-26T12:00:49Z,2,5.735,2
2024-01-26T13:00:49Z,2,5.726,2
2024-01-26T14:00:49Z,2,5.714,2
2024-01-26T15:00:49Z,2,5.732,2
2024-01-26T16:00:49Z,2,5.758,2
2024-01-26T17:00:49Z,2,5.746,2
2024-01-26T18:00:49Z,2,5.759,2
2024-01-26T19:00:49Z,2,5.803,2
2024-01-26T20:00:49Z,2,5.787,2
2024-01-26T21:00:49Z,2,5.763,2
2024-01-26T22:00:49Z,2,5.733,2
2024-01-26T23:00:49Z,2,5.733,2
2024-01-27T00:00:49Z,2,5.722,2
2024-01-27T01:00:49Z,2,5.707,2
2024-01-27T02:00:49Z,2,5.702,2
2024-01-27T03:00:49Z,2,5.738,2
2024-01-27T04:00:49Z,2,5.752,2
2024-01-27T05:00:49Z,2,5.768,2
2024-01-27T06:00:49Z,2,5.777,2
2024-01-27T07:00:49Z,2,5.761,2
2024-01-27T08:00:49Z,2,5.784,2
2024-01-27T09:00:49Z,2,5.777,2
2024-01-27T10:00:49Z,2,5.786,2
2024-01-27T11:00:49Z,2,5.767,2
2024-01-27T12:00:49Z,2,5.771,2
2024-01-27T13:00:49Z,2,5.771,2
2024-01-27T14:00:49Z,2,5.799,2
2024-01-27T15:00:49Z,2,5.793,2
2024-01-27T16:00:49Z,2,5.85,2
2024-01-27T17:00:49Z,2,5.765,2
2024-01-27T18:00:49Z,2,5.769,2
2024-01-27T19:00:49Z,2,5.77,2
2024-01-27T20:00:49Z,2,5.797,2
2024-01-27T21:00:49Z,2,5.798,2
2024-01-27T22:00:49Z,2,5.849,2
2024-01-27T23:00:49Z,2,5.814,2
2024-01-28T00:00:49Z,2,5.798,2
2024-01-28T01:00:49Z,2,5.785,2
2024-01-28T02:00:49Z,2,5.773,2
2024-01-28T03:00:49Z,2,5.775,2
2024-01-28T04:00:49Z,2,5.816,2
2024-01-28T05:00:49Z,2,5.814,2
2024-01-28T06:00:49Z,2,5.784,2
2024-01-28T07:00:49Z,2,5.774,2
2024-01-28T08:00:49Z,2,5.818,2
2024-01-28T09:00:49Z,2,5.8,2
2024-01-28T10:00:49Z,2,5.774,2
2024-01-28T11:00:49Z,2,5.765,2
2024-01-28T12:00:49Z,2,5.754,2
2024-01-28T13:00:49Z,2,5.744,2
2024-01-28T14:00:49Z,2,5.834,2
2024-01-28T15:00:49Z,2,5.874,2
2024-01-28T16:00:49Z,2,5.823,2
2024-01-28T17:00:49Z,2,5.809,2
2024-01-28T18:00:49Z,2,5.784,2
2024-01-28T19:00:49Z,2,5.793,2
2024-01-28T20:00:49Z,2,5.805,2
2024-01-28T21:00:49Z,2,5.831,2
2024-01-28T22:00:49Z,2,5.83,2
2024-01-28T23:00:49Z,2,5.798,2
2024-01-29T00:00:49Z,2,5.784,2
2024-01-29T01:00:49Z,2,5.827,2
2024-01-29T02:00:49Z,2,5.731,2
2024-01-29T03:00:49Z,2,5.78,2
2024-01-29T04:00:49Z,2,5.76,2
2024-01-29T05:00:49Z,2,5.799,2
2024-01-29T06:00:49Z,2,5.776,2
2024-01-29T07:00:49Z,2,5.806,2
2024-01-29T08:00:49Z,2,5.8,2
2024-01-29T09:00:49Z,2,5.792,2
2024-01-29T10:00:49Z,2,5.827,2
2024-01-29T11:00:49Z,2,5.809,2
2024-01-29T12:00:49Z,2,5.806,2
2024-01-29T13:00:49Z,2,5.818,2
2024-01-29T14:00:49Z,2,5.793,2
2024-01-29T15:00:49Z,2,5.843,2
2024-01-29T16:00:49Z,2,5.862,2
2024-01-29T17:00:49Z,2,5.852,2
2024-01-29T18:00:49Z,2,5.857,2
2024-01-29T19:00:49Z,2,5.855,2
2024-01-29T20:00:49Z,2,5.825,2
2024-01-29T21:00:49Z,2,5.85,2
2024-01-29T22:00:49Z,2,5.847,2
2024-01-29T23:00:49Z,2,5.808,2
2024-01-30T00:00:49Z,2,5.835,2
2024-01-30T01:00:49Z,2,5.798,2
2024-01-30T02:00:49Z,2,5.782,2
2024-01-30T03:00:49Z,2,5.788,2
2024-01-30T04:00:49Z,2,5.762,2
2024-01-30T05:00:49Z,2,5.787,2
2024-01-30T06:00:49Z,2,5.819,2
2024-01-30T07:00:49Z,2,5.785,2
2024-01-30T08:00:49Z,2,5.781,2
2024-01-30T09:00:49Z,2,5.829,2
2024-01-30T10:00:49Z,2,5.81,2
2024-01-30T11:00:49Z,2,5.772,2
2024-01-30T12:00:49Z,2,5.767,2
2024-01-30T13:00:49Z,2,5.777,2
2024-01-30T14:00:49Z,2,5.777,2
2024-01-30T15:00:49Z,2,5.859,2
2024-01-30T16:00:49Z,2,5.842,2
2024-01-30T17:00:49Z,2,5.898,2
2024-01-30T18:00:49Z,2,5.918,2
2024-01-30T19:00:49Z,2,5.876,2
2024-01-30T20:00:49Z,2,5.942,2
2024-01-30T21:00:49Z,2,5.983,2
2024-01-30T22:00:49Z,2,6,2
2024-01-30T23:00:49Z,2,6.005,2
2024-01-31T00:00:49Z,2,5.987,2
2024-01-31T01:00:49Z,2,5.951,2
2024-01-31T02:00:49Z,2,5.995,2
2024-01-31T03:00:49Z,2,5.909,2
2024-01-31T04:00:49Z,2,5.929,2
2024-01-31T05:00:49Z,2,5.957,2
2024-01-31T06:00:49Z,2,5.95,2
2024-01-31T07:00:49Z,2,5.906,2
2024-01-31T08:00:49Z,2,5.775,2
2024-01-31T09:00:49Z,2,5.794,2
2024-01-31T10:00:49Z,2,5.78,2
2024-01-31T11:00:49Z,2,5.797,2
2024-01-31T12:00:49Z,2,5.791,2
2024-01-31T13:00:49Z,2,5.783,2
2024-01-31T14:00:49Z,2,5.766,2
2024-01-31T15:00:49Z,2,5.783,2
2024-01-31T16:00:49Z,2,5.771,2
2024-01-31T17:00:49Z,2,5.763,2
2024-01-31T18:00:49Z,2,5.787,2
2024-01-31T19:00:49Z,2,5.841,2
2024-01-31T20:00:49Z,2,5.842,2
2024-01-31T21:00:49Z,2,5.795,2
2024-01-31T22:00:49Z,2,5.8,2
2024-01-31T23:00:49Z,2,5.766,2
2024-02-01T00:00:49Z,2,5.749,2
2024-02-01T01:00:49Z,2,5.767,2
2024-02-01T02:00:49Z,2,5.761,2
2024-02-01T03:00:49Z,2,5.757,2
2024-02-01T04:00:49Z,2,5.743,2
2024-02-01T05:00:49Z,2,5.78,2
2024-02-01T06:00:49Z,2,5.756,2
2024-02-01T07:00:49Z,2,5.787,2
2024-02-01T08:00:49Z,2,5.778,2
2024-02-01T09:00:49Z,2,5.76,2
2024-02-01T10:00:49Z,2,5.756,2
2024-02-01T11:00:49Z,2,5.78,2
2024-02-01T12:00:49Z,2,5.781,2
2024-02-01T13:00:49Z,2,5.747,2
2024-02-01T14:00:49Z,2,5.772,2
2024-02-01T15:00:49Z,2,5.79,2
2024-02-01T16:00:49Z,2,5.887,2
2024-02-01T17:00:49Z,2,5.859,2
2024-02-01T18:00:49Z,2,5.773,2
2024-02-01T19:00:49Z,2,5.759,2
2024-02-01T20:00:49Z,2,5.765,2
2024-02-01T21:00:49Z,2,5.763,2
2024-02-01T22:00:49Z,2,5.817,2
2024-02-01T23:00:49Z,2,5.821,2
2024-02-02T00:00:49Z,2,5.81,2
2024-02-02T01:00:49Z,2,5.816,2
2024-02-02T02:00:49Z,2,5.783,2
2024-02-02T03:00:49Z,2,5.777,2
2024-02-02T04:00:49Z,2,5.744,2
2024-02-02T05:00:49Z,2,5.73,2
2024-02-02T06:00:49Z,2,5.734,2
2024-02-02T07:00:49Z,2,5.76,2
2024-02-02T08:00:49Z,2,5.807,2
2024-02-02T09:00:49Z,2,5.813,2
2024-02-02T10:00:49Z,2,5.809,2
2024-02-02T11:00:49Z,2,5.805,2
2024-02-02T12:00:49Z,2,5.776,2
2024-02-02T13:00:49Z,2,5.783,2
2024-02-02T14:00:49Z,2,5.785,2
2024-02-02T15:00:49Z,2,5.789,2
2024-02-02T16:00:49Z,2,5.78,2
2024-02-02T17:00:49Z,2,5.859,2
2024-02-02T18:00:49Z,2,5.884,2
2024-02-02T19:00:49Z,2,5.913,2
2024-02-02T20:00:49Z,2,5.898,2
2024-02-02T21:00:49Z,2,5.874,2
2024-02-02T22:00:49Z,2,5.916,2
2024-02-02T23:00:49Z,2,5.926,2
2024-02-03T00:00:49Z,2,5.874,2
2024-02-03T01:00:49Z,2,5.926,2
2024-02-03T02:00:49Z,2,5.892,2
2024-02-03T03:00:49Z,2,5.867,2
2024-02-03T04:00:49Z,2,5.856,2
2024-02-03T05:00:49Z,2,5.842,2
2024-02-03T06:00:49Z,2,5.856,2
2024-02-03T07:00:49Z,2,5.803,2
2024-02-03T08:00:49Z,2,5.835,2
2024-02-03T09:00:49Z,2,5.887,2
2024-02-03T10:00:49Z,2,5.874,2
2024-02-03T11:00:49Z,2,5.848,2
2024-02-03T12:00:49Z,2,5.891,2
2024-02-03T13:00:49Z,2,5.834,2
2024-02-03T14:00:49Z,2,5.832,2
2024-02-03T15:00:49Z,2,5.878,2
2024-02-03T16:00:49Z,2,5.909,2
2024-02-03T17:00:49Z,2,5.921,2
2024-02-03T18:00:49Z,2,5.91,2
2024-02-03T19:00:49Z,2,5.937,2
2024-02-03T20:00:49Z,2,5.947,2
2024-02-03T21:00:49Z,2,5.95,2
2024-02-03T22:00:49Z,2,5.926,2
2024-02-03T23:00:49Z,2,5.907,2
2024-02-04T00:00:49Z,2,5.931,2
2024-02-04T01:00:49Z,2,5.907,2
2024-02-04T02:00:49Z,2,5.903,2
2024-02-04T03:00:49Z,2,5.934,2
2024-02-04T04:00:49Z,2,5.946,2
2024-02-04T05:00:49Z,2,5.958,2
2024-02-04T06:00:49Z,2,5.923,2
2024-02-04T07:00:49Z,2,5.904,2
2024-02-04T08:00:49Z,2,5.836,2
2024-02-04T09:00:49Z,2,5.821,2
2024-02-04T10:00:49Z,2,5.887,2
2024-02-04T11:00:49Z,2,5.925,2
2024-02-04T12:00:49Z,2,5.878,2
2024-02-04T13:00:49Z,2,5.928,2
2024-02-04T14:00:49Z,2,5.86,2
2024-02-04T15:00:49Z,2,5.858,2
2024-02-04T16:00:49Z,2,5.867,2
2024-02-04T17:00:49Z,2,5.886,2
2024-02-04T18:00:49Z,2,5.871,2
2024-02-04T19:00:49Z,2,5.904,2
2024-02-04T20:00:49Z,2,5.968,2
2024-02-04T21:00:49Z,2,6.03,2
2024-02-04T22:00:49Z,2,6.058,2
2024-02-04T23:00:49Z,2,6.063,2
2024-02-05T00:00:49Z,2,6.055,2
2024-02-05T01:00:49Z,2,6.063,2
2024-02-05T02:00:49Z,2,6.034,2
2024-02-05T03:00:49Z,2,6.033,2
2024-02-05T04:00:49Z,2,5.975,2
2024-02-05T05:00:49Z,2,5.938,2
2024-02-05T06:00:49Z,2,5.898,2
2024-02-05T07:00:49Z,2,5.85,2
2024-02-05T08:00:49Z,2,5.832,2
2024-02-05T09:00:49Z,2,5.815,2
2024-02-05T10:00:49Z,2,5.856,2
2024-02-05T11:00:49Z,2,5.889,2
2024-02-05T12:00:49Z,2,5.909,2
2024-02-05T13:00:49Z,2,5.907,2
2024-02-05T14:00:49Z,2,5.906,2
2024-02-05T15:00:49Z,2,5.966,2
2024-02-05T16:00:49Z,2,6.038,2
2024-02-05T17:00:49Z,2,6.002,2
2024-02-05T18:00:49Z,2,5.953,2
2024-02-05T19:00:49Z,2,5.922,2
2024-02-05T20:00:49Z,2,5.942,2
2024-02-05T21:00:49Z,2,5.934,2
2024-02-05T22:00:49Z,2,6.073,2
2024-02-05T23:00:49Z,2,6.142,2
2024-02-06T00:00:49Z,2,6.06,2
2024-02-06T01:00:49Z,2,6.084,2
2024-02-06T02:00:49Z,2,5.962,2
2024-02-06T03:00:49Z,2,5.956,2
2024-02-06T04:00:49Z,2,5.913,2
2024-02-06T05:00:49Z,2,5.924,2
2024-02-06T06:00:49Z,2,5.93,2
2024-02-06T07:00:49Z,2,5.89,2
2024-02-06T08:00:49Z,2,5.827,2
2024-02-06T09:00:49Z,2,5.886,2
2024-02-06T10:00:49Z,2,5.978,2
2024-02-06T11:00:49Z,2,5.99,2
2024-02-06T12:00:49Z,2,6.099,2
2024-02-06T13:00:49Z,2,6.088,2
2024-02-06T14:00:49Z,2,6.217,2
2024-02-06T15:00:49Z,2,6.144,2
2024-02-06T16:00:49Z,2,6.119,2
2024-02-06T17:00:49Z,2,6.067,2
2024-02-06T18:00:49Z,2,6.009,2
2024-02-06T19:00:49Z,2,5.999,2
2024-02-06T20:00:49Z,2,5.998,2
2024-02-06T21:00:49Z,2,6.06,2
2024-02-06T22:00:49Z,2,6.039,2
2024-02-06T23:00:49Z,2,6.06,2
2024-02-07T00:00:49Z,2,6.086,2
2024-02-07T01:00:49Z,2,6.046,2
2024-02-07T02:00:49Z,2,6.039,2
2024-02-07T03:00:49Z,2,6.061,2
2024-02-07T04:00:49Z,2,6.096,2
2024-02-07T05:00:49Z,2,6.104,2
2024-02-07T06:00:49Z,2,6.108,2
2024-02-07T07:00:49Z,2,6.076,2
2024-02-07T08:00:49Z,2,5.995,2
2024-02-07T09:00:49Z,2,5.949,2
2024-02-07T10:00:49Z,2,6.116,2
2024-02-07T11:00:49Z,2,6.027,2
2024-02-07T12:00:49Z,2,5.972,2
2024-02-07T13:00:49Z,2,5.966,2
2024-02-07T14:00:49Z,2,5.951,2
2024-02-07T15:00:49Z,2,5.94,2
2024-02-07T16:00:49Z,2,5.964,2
2024-02-07T17:00:49Z,2,5.988,2
2024-02-07T18:00:49Z,2,6.001,2
2024-02-07T19:00:49Z,2,5.991,2
2024-02-07T20:00:49Z,2,6.083,2
2024-02-07T21:00:49Z,2,6.138,2
2024-02-07T22:00:49Z,2,6.131,2
2024-02-07T23:00:49Z,2,6.118,2
2024-02-08T00:00:49Z,2,6.111,2
2024-02-08T01:00:49Z,2,6.141,2
2024-02-08T02:00:49Z,2,6.114,2
2024-02-08T03:00:49Z,2,6.131,2
2024-02-08T04:00:49Z,2,6.079,2
2024-02-08T05:00:49Z,2,6.102,2
2024-02-08T06:00:49Z,2,6.015,2
2024-02-08T07:00:49Z,2,5.935,2
2024-02-08T08:00:49Z,2,5.982,2
2024-02-08T09:00:49Z,2,5.998,2
2024-02-08T10:00:49Z,2,5.936,2
2024-02-08T11:00:49Z,2,6.076,2
2024-02-08T12:00:49Z,2,6.075,2
2024-02-08T13:00:49Z,2,6.086,2
2024-02-08T14:00:49Z,2,6.041,2
2024-02-08T15:00:49Z,2,6.048,2
2024-02-08T16:00:49Z,2,6.023,2
2024-02-08T17:00:49Z,2,6.014,2
2024-02-08T18:00:49Z,2,6.061,2
2024-02-08T19:00:49Z,2,6.06,2
2024-02-08T20:00:49Z,2,6.045,2
2024-02-08T21:00:49Z,2,6.048,2
2024-02-08T22:00:49Z,2,6.042,2
2024-02-08T23:00:49Z,2,5.98,2
2024-02-09T00:00:49Z,2,5.964,2
2024-02-09T01:00:49Z,2,5.991,2
2024-02-09T02:00:49Z,2,6.018,2
2024-02-09T03:00:49Z,2,6.015,2
2024-02-09T04:00:49Z,2,6.033,2
2024-02-09T05:00:49Z,2,6.022,2
2024-02-09T06:00:49Z,2,6.02,2
2024-02-09T07:00:49Z,2,6.045,2
2024-02-09T08:00:49Z,2,6.108,2
2024-02-09T09:00:49Z,2,6.146,2
2024-02-09T10:00:49Z,2,6.071,2
2024-02-09T11:00:49Z,2,6.065,2
2024-02-09T12:00:49Z,2,6.04,2
2024-02-09T13:00:49Z,2,6.051,2
2024-02-09T14:00:49Z,2,6.028,2
2024-02-09T15:00:49Z,2,6.025,2
2024-02-09T16:00:49Z,2,6.05,2
2024-02-09T17:00:49Z,2,6.049,2
2024-02-09T18:00:49Z,2,6.049,2
2024-02-09T19:00:49Z,2,6.047,2
2024-02-09T20:00:49Z,2,6.053,2
2024-02-09T21:00:49Z,2,6.029,2
2024-02-09T22:00:49Z,2,6.001,2
2024-02-09T23:00:49Z,2,6.006,2
2024-02-10T00:00:49Z,2,5.998,2
2024-02-10T01:00:49Z,2,5.964,2
2024-02-10T02:00:49Z,2,5.933,2
2024-02-10T03:00:49Z,2,5.939,2
2024-02-10T04:00:49Z,2,5.959,2
2024-02-10T05:00:49Z,2,5.943,2
2024-02-10T06:00:49Z,2,5.941,2
2024-02-10T07:00:49Z,2,5.955,2
2024-02-10T08:00:49Z,2,5.995,2
2024-02-10T09:00:49Z,2,5.99,2
2024-02-10T10:00:49Z,2,5.971,2
2024-02-10T11:00:49Z,2,6.036,2
2024-02-10T12:00:49Z,2,5.971,2
2024-02-10T13:00:49Z,2,5.994,2
2024-02-10T14:00:49Z,2,5.997,2
2024-02-10T15:00:49Z,2,6.016,2
2024-02-10T16:00:49Z,2,6.031,2
2024-02-10T17:00:49Z,2,6.007,2
2024-02-10T18:00:49Z,2,5.998,2
2024-02-10T19:00:49Z,2,5.98,2
2024-02-10T20:00:49Z,2,5.962,2
2024-02-10T21:00:49Z,2,5.951,2
2024-02-10T22:00:49Z,2,5.979,2
2024-02-10T23:00:49Z,2,5.979,2
2024-02-11T00:00:49Z,2,5.98,2
2024-02-11T01:00:49Z,2,5.972,2
2024-02-11T02:00:49Z,2,5.988,2
2024-02-11T03:00:49Z,2,5.98,2
2024-02-11T04:00:49Z,2,5.977,2
2024-02-11T05:00:49Z,2,5.965,2
2024-02-11T06:00:49Z,2,5.952,2
2024-02-11T07:00:49Z,2,5.94,2
2024-02-11T08:00:49Z,2,5.959,2
2024-02-11T09:00:49Z,2,5.977,2
2024-02-11T10:00:49Z,2,5.951,2
2024-02-11T11:00:49Z,2,5.973,2
2024-02-11T12:00:49Z,2,5.949,2
2024-02-11T13:00:49Z,2,5.965,2
2024-02-11T14:00:49Z,2,5.984,2
2024-02-11T15:00:49Z,2,5.988,2
2024-02-11T16:00:49Z,2,5.998,2
2024-02-11T17:00:49Z,2,5.991,2
2024-02-11T18:00:49Z,2,5.973,2
2024-02-11T19:00:49Z,2,5.971,2
2024-02-11T20:00:49Z,2,5.975,2
2024-02-11T21:00:49Z,2,5.968,2
2024-02-11T22:00:49Z,2,5.979,2
2024-02-11T23:00:49Z,2,5.938,2
2024-02-12T00:00:49Z,2,5.919,2
2024-02-12T01:00:49Z,2,5.947,2
2024-02-12T02:00:49Z,2,5.857,2
2024-02-12T03:00:49Z,2,5.871,2
2024-02-12T04:00:49Z,2,5.94,2
2024-02-12T05:00:49Z,2,5.941,2
2024-02-12T06:00:49Z,2,5.932,2
2024-02-12T07:00:49Z,2,5.937,2
2024-02-12T08:00:49Z,2,5.893,2
2024-02-12T09:00:49Z,2,5.923,2
2024-02-12T10:00:49Z,2,5.869,2
2024-02-12T11:00:49Z,2,5.907,2
2024-02-12T12:00:49Z,2,5.996,2
2024-02-12T13:00:49Z,2,5.964,2
2024-02-12T14:00:49Z,2,5.974,2
2024-02-12T15:00:49Z,2,5.989,2
2024-02-12T16:00:49Z,2,5.967,2
2024-02-12T17:00:49Z,2,6.002,2
2024-02-12T18:00:49Z,2,6.019,2
2024-02-12T19:00:49Z,2,5.993,2
2024-02-12T20:00:49Z,2,5.978,2
2024-02-12T21:00:49Z,2,6.039,2
2024-02-12T22:00:49Z,2,5.989,2
2024-02-12T23:00:49Z,2,5.9,2
2024-02-13T00:00:49Z,2,5.944,2
2024-02-13T01:00:49Z,2,5.973,2
2024-02-13T02:00:49Z,2,5.984,2
2024-02-13T03:00:49Z,2,5.992,2
2024-02-13T04:00:49Z,2,5.989,2
2024-02-13T05:00:49Z,2,5.948,2
2024-02-13T06:00:49Z,2,5.901,2
2024-02-13T07:00:49Z,2,5.989,2
2024-02-13T08:00:49Z,2,6.023,2
2024-02-13T09:00:49Z,2,6.017,2
2024-02-13T10:00:49Z,2,6.042,2
2024-02-13T11:00:49Z,2,6,2
2024-02-13T12:00:49Z,2,5.972,2
2024-02-13T13:00:49Z,2,6.004,2
2024-02-13T14:00:49Z,2,6.083,2
2024-02-13T15:00:49Z,2,6.126,2
2024-02-13T16:00:49Z,2,6.04,2
2024-02-13T17:00:49Z,2,6.003,2
2024-02-13T18:00:49Z,2,6.009,2
2024-02-13T19:00:49Z,2,6.041,2
2024-02-13T20:00:49Z,2,6.005,2
2024-02-13T21:00:49Z,2,5.94,2
2024-02-13T22:00:49Z,2,5.901,2
2024-02-13T23:00:49Z,2,6.074,2
2024-02-14T00:00:49Z,2,6.099,2
2024-02-14T01:00:49Z,2,6.112,2
2024-02-14T02:00:49Z,2,6.067,2
2024-02-14T03:00:49Z,2,6.038,2
2024-02-14T04:00:49Z,2,6.006,2
2024-02-14T05:00:49Z,2,6.045,2
2024-02-14T06:00:49Z,2,5.998,2
2024-02-14T07:00:49Z,2,5.966,2
2024-02-14T08:00:49Z,2,5.986,2
2024-02-14T09:00:49Z,2,5.97,2
2024-02-14T10:00:49Z,2,5.996,2
2024-02-14T11:00:49Z,2,5.958,2
2024-02-14T12:00:49Z,2,6.067,2
2024-02-14T13:00:49Z,2,6.035,2
2024-02-14T14:00:49Z,2,5.984,2
2024-02-14T15:00:49Z,2,5.959,2
2024-02-14T16:00:49Z,2,5.981,2
2024-02-14T17:00:49Z,2,6.066,2
2024-02-14T18:00:49Z,2,6.067,2
2024-02-14T19:00:49Z,2,6.047,2
2024-02-14T20:00:49Z,2,6.098,2
2024-02-14T21:00:49Z,2,6.088,2
2024-02-14T22:00:49Z,2,6.048,2
2024-02-14T23:00:49Z,2,6.049,2
2024-02-15T00:00:49Z,2,5.944,2
2024-02-15T01:00:49Z,2,5.998,2
2024-02-15T02:00:49Z,2,5.972,2
2024-02-15T03:00:49Z,2,6.065,2
2024-02-15T04:00:49Z,2,5.978,2
2024-02-15T05:00:49Z,2,5.997,2
2024-02-15T06:00:49Z,2,6.041,2
2024-02-15T07:00:49Z,2,6.066,2
2024-02-15T08:00:49Z,2,6.017,2
2024-02-15T09:00:49Z,2,5.961,2
2024-02-15T10:00:49Z,2,5.98,2
2024-02-15T11:00:49Z,2,5.986,2
2024-02-15T12:00:49Z,2,5.988,2
2024-02-15T13:00:49Z,2,5.962,2
2024-02-15T14:00:49Z,2,6.12,2
2024-02-15T15:00:49Z,2,6.127,2
2024-02-15T16:00:49Z,2,6.082,2
2024-02-15T17:00:49Z,2,6.105,2
2024-02-15T18:00:49Z,2,6.031,2
2024-02-15T19:00:49Z,2,6.057,2
2024-02-15T20:00:49Z,2,6.044,2
2024-02-15T21:00:49Z,2,6.022,2
2024-02-15T22:00:49Z,2,6.023,2
2024-02-15T23:00:49Z,2,6.019,2
2024-02-16T00:00:49Z,2,6.027,2
2024-02-16T01:00:49Z,2,6.01,2
2024-02-16T02:00:49Z,2,6.001,2
2024-02-16T03:00:49Z,2,5.987,2
2024-02-16T04:00:49Z,2,5.991,2
2024-02-16T05:00:49Z,2,5.99,2
2024-02-16T06:00:49Z,2,5.982,2
2024-02-16T07:00:49Z,2,5.883,2
2024-02-16T08:00:49Z,2,6.003,2
2024-02-16T09:00:49Z,2,6.008,2
2024-02-16T10:00:49Z,2,6.008,2
2024-02-16T11:00:49Z,2,6.039,2
2024-02-16T12:00:49Z,2,6.042,2
2024-02-16T13:00:49Z,2,6.065,2
2024-02-16T14:00:49Z,2,6.073,2
2024-02-16T15:00:49Z,2,6.075,2
2024-02-16T16:00:49Z,2,6.049,2
2024-02-16T17:00:49Z,2,6.016,2
2024-02-16T18:00:49Z,2,6.096,2
2024-02-16T19:00:49Z,2,6.124,2
2024-02-16T20:00:49Z,2,6.126,2
2024-02-16T21:00:49Z,2,6.091,2
2024-02-16T22:00:49Z,2,6.085,2
2024-02-16T23:00:49Z,2,6.12,2
2024-02-17T00:00:49Z,2,6.121,2
2024-02-17T01:00:49Z,2,6.113,2
2024-02-17T02:00:49Z,2,6.105,2
2024-02-17T03:00:49Z,2,6.078,2
2024-02-17T04:00:49Z,2,6.081,2
2024-02-17T05:00:49Z,2,6.102,2
2024-02-17T06:00:49Z,2,6.121,2
2024-02-17T07:00:49Z,2,6.085,2
2024-02-17T08:00:49Z,2,6.103,2
2024-02-17T09:00:49Z,2,6.056,2
2024-02-17T10:00:49Z,2,6.055,2
2024-02-17T11:00:49Z,2,6.129,2
2024-02-17T12:00:49Z,2,6.118,2
2024-02-17T13:00:49Z,2,6.161,2
2024-02-17T14:00:49Z,2,6.151,2
2024-02-17T15:00:49Z,2,6.161,2
2024-02-17T16:00:49Z,2,6.247,2
2024-02-17T17:00:49Z,2,6.247,2
2024-02-17T18:00:49Z,2,6.106,2
2024-02-17T19:00:49Z,2,6.028,2
2024-02-17T20:00:49Z,2,6.006,2
2024-02-17T21:00:49Z,2,6.015,2
2024-02-17T22:00:49Z,2,6.049,2
2024-02-17T23:00:49Z,2,6.084,2
2024-02-18T00:00:49Z,2,6.08,2
2024-02-18T01:00:49Z,2,6.064,2
2024-02-18T02:00:49Z,2,6.178,2
2024-02-18T03:00:49Z,2,6.221,2
2024-02-18T04:00:49Z,2,6.2,2
2024-02-18T05:00:49Z,2,6.156,2
2024-02-18T06:00:49Z,2,6.161,2
2024-02-18T07:00:49Z,2,6.162,2
2024-02-18T08:00:49Z,2,6.122,2
2024-02-18T09:00:49Z,2,6.122,2
2024-02-18T10:00:49Z,2,6.124,2
2024-02-18T11:00:49Z,2,6.099,2
2024-02-18T12:00:49Z,2,6.056,2
2024-02-18T13:00:49Z,2,6.105,2
2024-02-18T14:00:49Z,2,6.101,2
2024-02-18T15:00:49Z,2,6.094,2
2024-02-18T16:00:49Z,2,5.99,2
2024-02-18T17:00:49Z,2,6.111,2
2024-02-18T18:00:49Z,2,6.011,2
2024-02-18T19:00:49Z,2,6.14,2
2024-02-18T20:00:49Z,2,6.218,2
2024-02-18T21:00:49Z,2,6.17,2
2024-02-18T22:00:49Z,2,6.14,2
2024-02-18T23:00:49Z,2,6.134,2
2024-02-19T00:00:49Z,2,6.038,2
2024-02-19T01:00:49Z,2,6.037,2
2024-02-19T02:00:49Z,2,6.017,2
2024-02-19T03:00:49Z,2,5.97,2
2024-02-19T04:00:49Z,2,5.992,2
2024-02-19T05:00:49Z,2,6.015,2
2024-02-19T06:00:49Z,2,6.003,2
2024-02-19T07:00:49Z,2,6.048,2
2024-02-19T08:00:49Z,2,5.937,2
2024-02-19T09:00:49Z,2,5.997,2
2024-02-19T10:00:49Z,2,6.049,2
2024-02-19T11:00:49Z,2,6.18,2
2024-02-19T12:00:49Z,2,6.216,2
2024-02-19T13:00:49Z,2,6.112,2
2024-02-19T15:00:49Z,2,6.173,2
2024-02-19T16:00:49Z,2,6.163,2
2024-02-19T17:00:49Z,2,6.276,2
2024-02-19T18:00:49Z,2,6.234,2
2024-02-19T19:00:49Z,2,6.218,2
2024-02-19T20:00:49Z,2,6.185,2
2024-02-19T21:00:49Z,2,6.168,2
2024-02-19T22:00:49Z,2,6.101,2
2024-02-19T23:00:49Z,2,6.123,2
2024-02-20T00:00:49Z,2,6.03,2
2024-02-20T01:00:49Z,2,6.129,2
2024-02-20T02:00:49Z,2,6.198,2
2024-02-20T03:00:49Z,2,6.208,2
2024-02-20T04:00:49Z,2,6.16,2
2024-02-20T05:00:49Z,2,6.157,2
2024-02-20T06:00:49Z,2,6.24,2
2024-02-20T07:00:49Z,2,6.163,2
2024-02-20T08:00:49Z,2,6.185,2
2024-02-20T18:00:49Z,2,6.116,2
2024-02-20T20:00:49Z,2,6.165,2
2024-02-20T22:00:49Z,2,6.036,2
2024-02-20T23:00:49Z,2,5.995,2
2024-02-21T00:00:49Z,2,6.074,2
2024-02-21T01:00:49Z,2,5.931,2
