date time,SST [degC],Salinity,pCO2 [uatm],DOXY [ml-L],SST [ deg C ] QC Flag,Salinity [ PSU ] QC Flag,pCO2_water_SST_wet [ uatm ] QC Flag,DOXY_1_QC
2024-12-20 16:00:00,13.077,37.853,21.788,5.2955000000000005,2.0,2.0,3.0,2.0
2024-12-20 20:00:00,13.07,37.855,51.296,5.2165,2.0,2.0,3.0,2.0
2024-12-21 00:00:00,12.983,37.855,112.63,5.280666666666666,2.0,2.0,3.0,2.0
2024-12-21 04:00:00,12.915,37.848,230.781,5.281666666666667,2.0,2.0,3.0,2.0
2024-12-21 08:00:00,12.882,37.85,165.747,,2.0,2.0,3.0,
2024-12-21 12:00:00,12.837,37.853,8.351,,2.0,2.0,3.0,
2024-12-21 16:00:00,12.792,37.855,5.796,,2.0,2.0,3.0,
2024-12-21 20:00:00,12.747,37.858,9.342,,2.0,2.0,3.0,
2024-12-22 00:00:00,12.702,37.861,20.395,5.267,2.0,2.0,3.0,2.0
2024-12-22 04:00:00,12.63,37.831,38.593,,2.0,2.0,3.0,
2024-12-22 08:00:00,12.549,37.79,36.402,,2.0,2.0,3.0,
2024-12-22 12:00:00,12.468,37.749,3.898,,2.0,2.0,3.0,
2024-12-22 16:00:00,12.387,37.708,11.64,,2.0,2.0,3.0,
2024-12-22 20:00:00,12.305,37.667,26.607,5.439,2.0,2.0,3.0,2.0
2024-12-23 00:00:00,12.259,37.664,60.249,5.3905,2.0,2.0,3.0,2.0
2024-12-23 04:00:00,12.257,37.737,140.831,5.3405000000000005,2.0,2.0,3.0,2.0
2024-12-23 08:00:00,11.994,37.676,169.343,5.4013333333333335,2.0,2.0,3.0,2.0
2024-12-23 12:00:00,11.975,37.667,7.286,5.42775,2.0,2.0,3.0,2.0
2024-12-23 16:00:00,11.821,37.554,5.305,5.46375,2.0,2.0,3.0,2.0
2024-12-23 20:00:00,11.916,37.548,12.132,5.4185,2.0,2.0,3.0,2.0
2024-12-24 00:00:00,12.048,37.628,29.377,5.399,2.0,2.0,3.0,2.0
2024-12-24 04:00:00,12.02,37.63,59.29,5.397,2.0,2.0,3.0,2.0
2024-12-24 08:00:00,12.032,37.637,36.378,5.393,2.0,2.0,3.0,2.0
2024-12-24 12:00:00,12.13,37.596,3.129,5.405,2.0,2.0,3.0,2.0
2024-12-24 16:00:00,12.113,37.574,3.572,5.399666666666666,2.0,2.0,3.0,2.0
2024-12-24 20:00:00,12.013,37.571,5.016,5.3886666666666665,2.0,2.0,3.0,2.0
2024-12-25 00:00:00,11.982,37.518,8.632,5.406,2.0,2.0,3.0,2.0
2024-12-25 04:00:00,11.916,37.543,16.837,5.387666666666667,2.0,2.0,3.0,2.0
2024-12-25 08:00:00,11.931,37.602,16.891,5.382000000000001,2.0,2.0,3.0,2.0
2024-12-25 12:00:00,11.968,37.668,6.993,5.4065,2.0,2.0,3.0,2.0
2024-12-25 16:00:00,11.986,37.573,3.42,5.466749999999999,2.0,2.0,3.0,2.0
2024-12-25 20:00:00,11.827,37.492,6.056,5.521,2.0,2.0,3.0,2.0
2024-12-26 00:00:00,11.763,37.475,11.617,5.5375,2.0,2.0,3.0,2.0
2024-12-26 04:00:00,11.709,37.456,23.448,5.533,2.0,2.0,3.0,2.0
2024-12-26 08:00:00,11.753,37.478,18.751,5.485333333333333,2.0,2.0,3.0,2.0
2024-12-26 12:00:00,11.813,37.474,3.786,5.532,2.0,2.0,3.0,2.0
2024-12-26 16:00:00,11.672,37.485,194.492,5.59675,2.0,2.0,3.0,2.0
2024-12-26 20:00:00,11.511,37.437,387.098,5.62425,2.0,2.0,3.0,2.0
2024-12-27 00:00:00,11.478,37.425,623.809,5.6226,2.0,2.0,3.0,2.0
2024-12-27 04:00:00,11.419,37.398,973.996,5.58875,2.0,2.0,3.0,2.0
2024-12-27 08:00:00,11.41,37.401,707.024,5.609,2.0,2.0,3.0,2.0
2024-12-27 12:00:00,11.427,37.408,18.905,5.6415,2.0,2.0,3.0,2.0
2024-12-27 16:00:00,11.418,37.409,8.012,5.630333333333333,2.0,2.0,3.0,2.0
2024-12-27 20:00:00,11.374,37.445,13.404,5.6115,2.0,2.0,3.0,2.0
2024-12-28 00:00:00,11.355,37.413,29.963,5.615,2.0,2.0,3.0,2.0
2024-12-28 04:00:00,11.346,37.444,55.74,5.60675,2.0,2.0,3.0,2.0
2024-12-28 08:00:00,11.237,37.442,47.349,5.65375,2.0,2.0,3.0,2.0
2024-12-28 12:00:00,11.293,37.391,5.676,5.68625,2.0,2.0,3.0,2.0
2024-12-28 16:00:00,11.314,37.442,3.945,5.657,2.0,2.0,3.0,2.0
2024-12-28 20:00:00,11.277,37.619,6.877,5.632666666666666,2.0,2.0,3.0,2.0
2024-12-29 00:00:00,11.224,37.63,11.665,5.61725,2.0,2.0,3.0,2.0
2024-12-29 04:00:00,11.248,37.639,23.253,5.601333333333334,2.0,2.0,3.0,2.0
2024-12-29 08:00:00,11.222,37.638,21.171,5.64325,2.0,2.0,3.0,2.0
2024-12-29 12:00:00,11.292,37.62,5.386,5.677666666666667,2.0,2.0,3.0,2.0
2024-12-29 16:00:00,11.312,37.587,3.84,5.684333333333334,2.0,2.0,3.0,2.0
2024-12-29 20:00:00,11.195,37.591,5.474,5.66675,2.0,2.0,3.0,2.0
2024-12-30 00:00:00,11.122,37.559,7.806,5.6548,2.0,2.0,3.0,2.0
2024-12-30 04:00:00,11.22,37.539,15.001,5.5977500000000004,2.0,2.0,3.0,2.0
2024-12-30 08:00:00,11.168,37.526,14.875,5.68275,2.0,2.0,3.0,2.0
2024-12-30 12:00:00,11.319,37.52,4.024,5.70825,2.0,2.0,3.0,2.0
2024-12-30 16:00:00,11.297,37.499,3.644,5.7165,2.0,2.0,3.0,2.0
2024-12-30 20:00:00,11.19,37.499,5.533,5.742,2.0,2.0,3.0,2.0
2024-12-31 00:00:00,11.188,37.532,7.997,5.742,2.0,2.0,3.0,2.0
2024-12-31 04:00:00,11.101,37.532,13.911,,2.0,2.0,3.0,
2024-12-31 08:00:00,11.115,37.555,12.848,,2.0,2.0,3.0,
2024-12-31 12:00:00,11.185,37.554,4.239,,2.0,2.0,3.0,
2024-12-31 16:00:00,11.148,37.531,3.289,,2.0,2.0,3.0,
2024-12-31 20:00:00,11.164,37.563,4.598,,2.0,2.0,3.0,
